,Location_id,Item_id,POI_Type,L2_Category_name,POI
4855,1448,988,1,15,Independent
4857,1449,989,1,57,Independent
4871,1451,990,1,72,Independent
4893,1453,991,1,105,Independent
4894,1454,992,1,20,Independent
4904,1456,993,1,42,Independent
4905,1457,994,1,20,Independent
4909,1458,995,1,16,Independent
4936,1462,996,1,33,Independent
4945,1463,997,1,70,Independent
4951,1464,998,1,58,Independent
4953,1465,999,1,56,Independent
4960,1466,1000,1,9,Independent
4962,1467,1001,1,9,Independent
4965,1468,1002,1,37,Independent
4993,1472,1003,1,9,Independent
5007,1473,1004,1,25,Independent
5008,1474,1005,1,14,Independent
5015,1475,1006,1,96,Independent
5030,1476,1007,1,42,Independent
5031,1477,1008,1,14,Independent
5036,1478,1009,1,91,Independent
5037,1479,1010,1,196,Independent
5054,1480,1011,1,6,Independent
5060,1481,1012,1,20,Independent
5063,1482,1013,1,91,Independent
5073,1483,1014,1,31,Independent
5078,1484,1015,1,31,Independent
5081,1485,1016,1,93,Independent
5085,1486,1017,1,12,Independent
5089,1487,1018,1,12,Independent
5096,1489,1019,1,198,Independent
5097,1490,1020,1,9,Independent
5120,1492,1021,1,25,Independent
5128,1493,1022,1,17,Independent
5174,1496,1023,1,199,Independent
5197,1498,1024,1,25,Independent
5213,1503,1025,1,20,Independent
5221,1504,1026,1,15,Independent
5246,1509,1027,1,65,Independent
5275,1514,1028,1,70,Independent
5278,1515,1029,1,71,Independent
5280,1516,1030,1,54,Independent
5286,1517,1031,1,125,Independent
5287,1518,1032,1,45,Independent
5293,1519,1033,1,22,Independent
5294,1520,1034,1,200,Independent
5300,1521,1035,1,6,Independent
5303,1522,1036,1,42,Independent
5305,1523,1037,1,109,Independent
5316,1525,1038,1,63,Independent
5318,1526,1039,1,20,Independent
5319,1527,1040,1,52,Independent
5332,1531,1041,1,25,Independent
5333,1532,1042,1,181,Independent
5334,1533,1043,1,72,Independent
5337,1534,1044,1,25,Independent
5338,1535,1045,1,25,Independent
5343,1536,1046,1,42,Independent
5346,1537,1047,1,54,Independent
5350,1538,1048,1,22,Independent
5351,1539,1049,1,44,Independent
5363,1541,1050,1,20,Independent
5364,1542,1051,1,90,Independent
5384,1546,1052,1,49,Independent
5394,1547,1053,1,2,Independent
5395,1548,1054,1,2,Independent
5397,1549,1055,1,9,Independent
5399,1550,1056,1,9,Independent
5400,1551,1057,1,54,Independent
5404,1552,1058,1,85,Independent
5405,1553,1059,1,86,Independent
5408,1554,1060,1,9,Independent
5409,1555,1061,1,12,Independent
5414,1556,1062,1,86,Independent
5432,1558,1063,1,6,Independent
5443,1560,1064,1,129,Independent
5452,1563,1065,1,22,Independent
5466,1568,1070,1,33,Independent
5473,1570,1071,1,159,Independent
5474,1571,1072,1,159,Independent
5482,1572,1073,1,202,Independent
5483,1573,1074,1,102,Independent
5484,1574,1075,1,93,Independent
5490,1575,1076,1,94,Independent
5499,1578,1077,1,97,Independent
5502,1579,1078,1,12,Independent
5504,1580,1079,1,25,Independent
5508,1581,1080,1,114,Independent
5512,1582,1081,1,94,Independent
5513,1583,1082,1,30,Independent
5516,1584,1083,1,73,Independent
5517,1585,1084,1,90,Independent
5523,1587,1085,1,91,Independent
5524,1588,1086,1,7,Independent
5532,1589,1087,1,102,Independent
5533,1590,1088,1,25,Independent
5536,1591,1089,1,25,Independent
5538,1592,1090,1,203,Independent
5550,1594,1091,1,16,Independent
5551,1595,1092,1,57,Independent
5552,1596,1093,1,22,Independent
5553,1597,1094,1,12,Independent
5554,1598,1095,1,150,Independent
5556,1599,1096,1,33,Independent
5557,1600,1097,1,20,Independent
5558,1601,1098,1,126,Independent
5559,1602,1099,1,15,Independent
5567,1604,1100,1,204,Independent
5571,1607,1101,1,75,Independent
5573,1608,1102,1,20,Independent
5576,1609,1103,1,94,Independent
5579,1610,1104,1,75,Independent
5580,1611,1105,1,27,Independent
5581,1612,1106,1,14,Independent
5582,1613,1107,1,54,Independent
5584,1614,1108,1,152,Independent
5585,1615,1109,1,54,Independent
5589,1616,1110,1,39,Independent
5590,1617,1111,1,182,Independent
5591,1618,1112,1,38,Independent
5595,1620,1113,1,196,Independent
5597,1621,1114,1,22,Independent
5609,1628,1115,1,14,Independent
5618,1630,1116,1,168,Independent
5620,1631,1117,1,33,Independent
5621,1632,1118,1,34,Independent
5623,1633,1119,1,114,Independent
5624,1634,1120,1,65,Independent
5631,1635,1121,1,193,Independent
5633,1636,1122,1,45,Independent
5640,1637,1123,1,93,Independent
5650,1638,1124,1,59,Independent
5658,1639,1125,1,205,Independent
5661,1640,1126,1,44,Independent
5684,1641,1127,1,63,Independent
5703,1643,1128,1,56,Independent
5705,1644,1129,1,108,Independent
5737,1646,1130,1,20,Independent
5738,1647,1131,1,20,Independent
5752,1648,1132,1,85,Independent
5759,1649,1133,1,6,Independent
5782,1654,1134,1,9,Independent
5798,1655,1135,1,55,Independent
5804,1656,1136,1,24,Independent
5831,1660,1137,1,44,Independent
5835,1661,1138,1,23,Independent
5836,1662,1139,1,6,Independent
5840,1663,1140,1,100,Independent
5842,1664,1141,1,25,Independent
5847,1665,1142,1,97,Independent
5848,1666,1143,1,54,Independent
5852,1667,1144,1,86,Independent
5854,1668,1145,1,206,Independent
5858,1669,1146,1,54,Independent
5862,1670,1147,1,15,Independent
5863,1671,1148,1,6,Independent
5869,1674,1149,1,207,Independent
5877,1675,1150,1,49,Independent
5886,1676,1151,1,52,Independent
5892,1677,1152,1,14,Independent
5893,1678,1153,1,44,Independent
5896,1679,1154,1,58,Independent
5912,1683,1155,1,44,Independent
5945,1687,1156,1,20,Independent
5946,1688,1157,1,20,Independent
5947,1689,1158,1,33,Independent
5952,1690,1159,1,16,Independent
5957,1692,1160,1,11,Independent
5958,1693,1161,1,11,Independent
5966,1694,1162,1,6,Independent
5967,1695,1163,1,37,Independent
5969,1696,1164,1,16,Independent
5992,1699,1165,1,50,Independent
5994,1700,1166,1,22,Independent
5999,1701,1167,1,22,Independent
6005,1702,1168,1,22,Independent
6018,1703,1169,1,200,Independent
6034,1704,1170,1,15,Independent
6035,1705,1171,1,2,Independent
6043,1706,1172,1,129,Independent
6049,1710,1173,1,6,Independent
6050,1711,1174,1,208,Independent
6053,1712,1175,1,29,Independent
6054,1713,1176,1,6,Independent
6058,1714,1177,1,14,Independent
6064,1715,1178,1,196,Independent
6068,1717,1179,1,22,Independent
6118,1722,1180,1,25,Independent
6120,1723,1181,1,54,Independent
6129,1725,1182,1,198,Independent
6133,1726,1183,1,196,Independent
6136,1728,1184,1,166,Independent
6140,1729,1185,1,2,Independent
6152,1730,1186,1,142,Independent
6155,1731,1187,1,20,Independent
6169,1734,1188,1,57,Independent
6176,1737,1189,1,127,Independent
6177,1738,1190,1,86,Independent
6184,1741,1191,1,96,Independent
6189,1743,1192,1,31,Independent
6190,1744,1193,1,198,Independent
6192,1745,1194,1,15,Independent
6193,1746,1195,1,84,Independent
6195,1747,1196,1,70,Independent
6199,1748,1197,1,20,Independent
6202,1749,1198,1,20,Independent
6206,1750,1199,1,37,Independent
6208,1751,1200,1,6,Independent
6210,1753,1201,1,15,Independent
6211,1754,1202,1,20,Independent
6224,1756,1203,1,20,Independent
6237,1759,1204,1,38,Independent
6245,1760,1205,1,2,Independent
6248,1762,1206,1,22,Independent
6262,1765,1207,1,38,Independent
6267,1767,1208,1,129,Independent
6270,1768,1209,1,108,Independent
6277,1771,1210,1,6,Independent
6291,1775,1211,1,9,Independent
6300,1776,1212,1,123,Independent
6330,1780,1213,1,211,Independent
6331,1781,1214,1,211,Independent
6334,1782,1215,1,200,Independent
6340,1783,1216,1,50,Independent
6343,1784,1217,1,7,Independent
6344,1785,1218,1,37,Independent
6357,1788,1219,1,212,Independent
6358,1789,1220,1,25,Independent
6362,1790,1221,1,14,Independent
6383,1792,1222,1,159,Independent
6385,1793,1223,1,159,Independent
6396,1794,1224,1,85,Independent
6399,1795,1225,1,6,Independent
6407,1796,1226,1,108,Independent
6426,1800,1227,1,184,Independent
6429,1801,1228,1,47,Independent
6433,1802,1229,1,45,Independent
6434,1803,1230,1,45,Independent
6436,1804,1231,1,71,Independent
6441,1805,1232,1,108,Independent
6457,1808,1233,1,56,Independent
6460,1810,1234,1,6,Independent
6477,1812,1235,1,108,Independent
6482,1814,1236,1,213,Independent
6517,1819,1237,1,53,Independent
6534,1821,1238,1,180,Independent
6535,1822,1239,1,37,Independent
6541,1824,1240,1,38,Independent
6543,1825,1241,1,89,Independent
6544,1826,1242,1,89,Independent
6546,1827,1243,1,6,Independent
6550,1828,1244,1,20,Independent
6572,1831,1245,1,160,Independent
6574,1832,1246,1,10,Independent
6576,1833,1247,1,25,Independent
6588,1834,1248,1,214,Independent
6589,1835,1249,1,159,Independent
6600,1837,1250,1,214,Independent
6607,1838,1251,1,12,Independent
6611,1839,1252,1,31,Independent
6615,1840,1253,1,97,Independent
6618,1841,1254,1,14,Independent
6622,1843,1255,1,20,Independent
6636,1845,1256,1,27,Independent
6645,1846,1257,1,37,Independent
6646,1847,1258,1,94,Independent
6656,1849,1259,1,16,Independent
6668,1851,1260,1,38,Independent
6681,1852,1261,1,102,Independent
6683,1854,1262,1,20,Independent
6686,1855,1263,1,108,Independent
6687,1856,1264,1,108,Independent
6696,1858,1265,1,55,Independent
6715,1861,1266,1,15,Independent
6743,1863,1267,1,146,Independent
6750,1864,1268,1,75,Independent
6763,1865,1269,1,74,Independent
6765,1866,1270,1,76,Independent
6788,1869,1271,1,6,Independent
6794,1871,1272,1,134,Independent
6795,1872,1273,1,50,Independent
6801,1873,1274,1,6,Independent
6806,1874,1275,1,68,Independent
6813,1875,1276,1,96,Independent
6830,1876,1277,1,95,Independent
6840,1877,1278,1,159,Independent
6841,1878,1279,1,159,Independent
6845,1880,1280,1,14,Independent
6856,1881,1281,1,215,Independent
6862,1882,1282,1,9,Independent
6869,1883,1283,1,24,Independent
6871,1884,1284,1,6,Independent
6873,1885,1285,1,20,Independent
6879,1886,1286,1,132,Independent
6880,1887,1287,1,20,Independent
6882,1888,1288,1,17,Independent
6897,1890,1289,1,20,Independent
6902,1894,1290,1,4,Independent
6905,1895,1291,1,94,Independent
6907,1896,1292,1,201,Independent
6912,1897,1293,1,20,Independent
6938,1903,1294,1,81,Independent
6941,1904,1295,1,73,Independent
6977,1907,1296,1,29,Independent
6980,1908,1297,1,6,Independent
6981,1909,1298,1,129,Independent
7004,1911,1299,1,177,Independent
7010,1912,1300,1,6,Independent
7011,1913,1301,1,54,Independent
7012,1914,1302,1,14,Independent
7023,1916,1303,1,39,Independent
7025,1918,1304,1,44,Independent
7028,1919,1305,1,105,Independent
7031,1920,1306,1,146,Independent
7032,1921,1307,1,89,Independent
7033,1922,1308,1,131,Independent
7040,1923,1309,1,20,Independent
7041,1924,1310,1,81,Independent
7049,1926,1311,1,216,Independent
7065,1927,1312,1,142,Independent
7070,1928,1313,1,33,Independent
7076,1930,1314,1,9,Independent
7081,1931,1315,1,15,Independent
7082,1932,1316,1,165,Independent
7083,1933,1317,1,141,Independent
7112,1937,1318,1,217,Independent
7117,1938,1319,1,130,Independent
7123,1939,1320,1,33,Independent
7130,1940,1321,1,69,Independent
7149,1942,1322,1,53,Independent
7150,1943,1323,1,37,Independent
7171,1944,1324,1,97,Independent
7195,1946,1325,1,34,Independent
7204,1947,1326,1,96,Independent
7219,1948,1327,1,30,Independent
7240,1951,1328,1,9,Independent
7244,1952,1329,1,142,Independent
7245,1953,1330,1,25,Independent
7252,1956,1331,1,22,Independent
7259,1957,1332,1,144,Independent
7265,1958,1333,1,218,Independent
7281,1959,1334,1,60,Independent
7286,1960,1335,1,114,Independent
7299,1962,1336,1,23,Independent
7303,1965,1337,1,96,Independent
7310,1966,1338,1,96,Independent
7317,1967,1339,1,142,Independent
7329,1968,1340,1,38,Independent
7332,1969,1341,1,22,Independent
7333,1970,1342,1,38,Independent
7338,1971,1343,1,68,Independent
7341,1973,1344,1,20,Independent
7343,1974,1345,1,108,Independent
7347,1976,1346,1,55,Independent
7350,1978,1347,1,20,Independent
7351,1979,1348,1,12,Independent
7352,1980,1349,1,12,Independent
7354,1981,1350,1,20,Independent
7366,1985,1351,1,92,Independent
7368,1986,1352,1,20,Independent
7373,1987,1353,1,59,Independent
7377,1988,1354,1,20,Independent
7378,1989,1355,1,20,Independent
7381,1990,1356,1,57,Independent
7414,1995,1357,1,23,Independent
7419,1996,1358,1,20,Independent
7424,1998,1359,1,12,Independent
7428,2001,1360,1,54,Independent
7429,2002,1361,1,44,Independent
7435,2003,1362,1,100,Independent
7436,2004,1363,1,55,Independent
7437,2005,1364,1,54,Independent
7440,2006,1365,1,185,Independent
7446,2007,1366,1,54,Independent
7450,2008,1367,1,86,Independent
7462,2010,1368,1,32,Independent
7469,2011,1369,1,180,Independent
7470,2012,1370,1,6,Independent
7474,2013,1371,1,9,Independent
7475,2014,1372,1,110,Independent
7476,2015,1373,1,25,Independent
7506,2016,1374,1,2,Independent
7507,2017,1375,1,44,Independent
7512,2019,1376,1,56,Independent
7513,2020,1377,1,54,Independent
7515,2021,1378,1,56,Independent
7523,2023,1379,1,6,Independent
7534,2025,1380,1,162,Independent
7541,2028,1381,1,54,Independent
7544,2029,1382,1,190,Independent
7547,2030,1383,1,20,Independent
7557,2031,1384,1,25,Independent
7560,2032,1385,1,16,Independent
7567,2033,1386,1,108,Independent
7575,2035,1387,1,50,Independent
7579,2036,1388,1,6,Independent
7580,2037,1389,1,9,Independent
7611,2041,1390,1,15,Independent
7620,2043,1391,1,6,Independent
7642,2044,1392,1,6,Independent
7648,2045,1393,1,143,Independent
7649,2046,1394,1,151,Independent
7650,2047,1395,1,23,Independent
7651,2048,1396,1,9,Independent
7665,2050,1397,1,201,Independent
7673,2051,1398,1,59,Independent
7692,2052,1399,1,27,Independent
7700,2054,1400,1,54,Independent
7706,2055,1401,1,10,Independent
7711,2056,1402,1,44,Independent
7712,2057,1403,1,57,Independent
7715,2058,1404,1,54,Independent
7733,2059,1405,1,90,Independent
7736,2060,1406,1,25,Independent
7737,2061,1407,1,16,Independent
7738,2062,1408,1,20,Independent
7748,2063,1409,1,142,Independent
7755,2066,1410,1,109,Independent
7759,2067,1411,1,111,Independent
7761,2068,1412,1,182,Independent
7769,2069,1413,1,159,Independent
7787,2070,1414,1,43,Independent
7803,2073,1415,1,6,Independent
7807,2075,1416,1,23,Independent
7811,2076,1417,1,85,Independent
7820,2077,1418,1,25,Independent
7836,2080,1419,1,54,Independent
7837,2081,1420,1,57,Independent
7848,2084,1421,1,142,Independent
7849,2085,1422,1,9,Independent
7858,2086,1423,1,146,Independent
7859,2087,1424,1,201,Independent
7860,2088,1425,1,37,Independent
7862,2089,1426,1,200,Independent
7878,2091,1427,1,9,Independent
7882,2092,1428,1,62,Independent
7884,2093,1429,1,20,Independent
7895,2095,1430,1,143,Independent
7896,2096,1431,1,47,Independent
7904,2098,1432,1,91,Independent
7910,2100,1433,1,104,Independent
7912,2102,1434,1,19,Independent
7914,2103,1435,1,25,Independent
7915,2104,1436,1,38,Independent
7924,2107,1437,1,112,Independent
7925,2108,1438,1,27,Independent
7945,2109,1439,1,14,Independent
7952,2110,1440,1,22,Independent
7953,2111,1441,1,41,Independent
7956,2112,1442,1,2,Independent
7969,2113,1443,1,2,Independent
7988,2114,1444,1,25,Independent
7989,2115,1445,1,6,Independent
7990,2116,1446,1,2,Independent
8005,2117,1447,1,24,Independent
8011,2118,1448,1,6,Independent
8017,2120,1449,1,108,Independent
8022,2121,1450,1,89,Independent
8033,2123,1451,1,14,Independent
8051,2124,1452,1,42,Independent
8058,2125,1453,1,7,Independent
8068,2126,1454,1,45,Independent
8069,2127,1455,1,180,Independent
8072,2128,1456,1,20,Independent
8076,2129,1457,1,90,Independent
8080,2130,1458,1,9,Independent
8086,2131,1459,1,20,Independent
8092,2132,1460,1,15,Independent
8093,2133,1461,1,71,Independent
8103,2134,1462,1,131,Independent
8109,2135,1463,1,33,Independent
8120,2137,1464,1,32,Independent
8125,2138,1465,1,159,Independent
8126,2139,1466,1,12,Independent
8131,2141,1467,1,20,Independent
8147,2142,1468,1,34,Independent
8154,2143,1469,1,142,Independent
8155,2144,1470,1,6,Independent
8160,2145,1471,1,14,Independent
8171,2147,1472,1,6,Independent
8172,2148,1473,1,33,Independent
8173,2149,1474,1,44,Independent
8175,2150,1475,1,12,Independent
8186,2152,1476,1,25,Independent
8188,2153,1477,1,25,Independent
8197,2154,1478,1,199,Independent
8198,2155,1479,1,37,Independent
8206,2156,1480,1,176,Independent
8214,2157,1481,1,37,Independent
8215,2158,1482,1,142,Independent
8216,2159,1483,1,190,Independent
8218,2160,1484,1,42,Independent
8219,2161,1485,1,136,Independent
8234,2164,1486,1,116,Independent
8235,2165,1487,1,220,Independent
8236,2166,1488,1,221,Independent
8239,2167,1489,1,45,Independent
8251,2168,1490,1,168,Independent
8259,2169,1491,1,29,Independent
8265,2170,1492,1,174,Independent
8273,2172,1493,1,38,Independent
8277,2173,1494,1,174,Independent
8278,2174,1495,1,57,Independent
8286,2175,1496,1,12,Independent
8287,2176,1497,1,2,Independent
8295,2179,1498,1,25,Independent
8314,2180,1499,1,6,Independent
8326,2181,1500,1,57,Independent
8331,2182,1501,1,37,Independent
8345,2183,1502,1,6,Independent
8346,2184,1503,1,54,Independent
8368,2188,1504,1,7,Independent
8377,2190,1505,1,14,Independent
8390,2191,1506,1,59,Independent
8394,2192,1507,1,17,Independent
8406,2193,1508,1,53,Independent
8410,2194,1509,1,24,Independent
8433,2195,1510,1,44,Independent
8434,2196,1511,1,89,Independent
8453,2197,1512,1,108,Independent
8462,2198,1513,1,12,Independent
