,Item_id,POI_Type,L2_Category_name,stars,clusters
2662,168,0,255,3.0,0
2663,169,1,156,4.0,0
2665,120,1,114,2.5,0
2666,170,0,58,2.5,0
2667,171,0,156,3.0,0
2669,172,0,124,2.0,0
2670,173,0,336,2.5,0
2672,174,0,5,2.0,0
2675,175,0,124,2.5,0
2677,176,0,218,3.0,0
2678,177,0,102,4.0,0
2679,178,0,138,2.0,0
2682,179,0,331,4.5,0
2683,180,0,16,4.5,0
2692,181,0,309,4.5,0
2695,182,0,328,4.0,0
2702,183,0,19,2.5,0
2709,184,0,156,4.0,0
2715,185,0,198,4.0,0
2723,186,0,247,3.5,0
2725,187,0,234,1.0,0
2726,188,0,23,2.5,0
2734,189,0,309,3.5,0
2735,190,1,62,3.0,0
2737,191,0,297,3.0,0
2739,192,1,114,3.0,0
2741,192,1,32,5.0,0
2742,193,0,5,2.5,0
2746,194,0,152,4.0,0
2753,195,0,37,4.5,0
2756,196,1,292,3.5,0
2759,197,0,24,3.5,0
2765,198,0,157,3.5,0
2767,199,0,272,3.5,0
2770,200,0,258,3.0,0
2776,12,1,226,3.0,0
2777,12,1,161,2.5,0
2778,201,0,20,3.5,0
2779,202,0,297,3.0,0
2780,203,0,155,4.0,0
2781,204,0,225,3.5,0
2782,205,0,106,2.5,0
2785,169,1,131,3.0,0
2786,169,1,104,4.0,0
2789,206,0,21,3.5,0
2790,207,0,44,4.0,0
2791,208,0,5,2.0,0
2792,209,1,161,3.0,0
2793,210,0,296,2.5,0
2795,158,1,24,2.5,0
2796,16,1,68,4.0,0
2798,211,0,138,3.0,0
2799,212,0,330,3.5,0
2800,213,0,198,3.5,0
2801,214,1,50,4.5,0
2802,215,1,208,2.5,0
2803,216,0,156,3.0,0
2806,158,1,304,3.0,0
2807,217,1,24,3.0,0
2808,218,0,22,4.0,0
2809,219,1,62,3.5,0
2810,219,1,292,4.0,0
2811,70,1,304,4.0,0
2812,220,0,68,3.5,0
2813,221,0,184,3.5,0
2815,222,1,211,3.5,0
2816,223,0,108,2.0,0
2817,224,0,68,3.5,0
2818,217,1,297,3.0,0
2823,225,1,183,3.5,0
2824,226,0,319,3.5,0
2825,222,1,102,2.5,0
2826,227,0,68,2.5,0
2827,228,0,156,4.5,0
2828,229,0,62,4.0,0
2829,230,0,124,2.0,0
2830,231,0,62,3.0,0
2831,232,0,138,3.0,0
2832,233,1,102,4.0,0
2833,233,1,156,3.0,0
2834,234,0,24,3.5,0
2836,235,0,5,4.0,0
2837,236,0,111,3.5,0
2838,237,0,156,3.5,0
2841,238,0,315,3.5,0
2849,239,1,156,4.0,0
2850,240,0,100,4.0,0
2854,233,1,208,3.0,0
2875,241,1,123,4.5,0
2876,219,1,316,4.0,0
2881,242,0,21,2.5,0
2882,243,0,53,3.5,0
2886,244,0,241,4.5,0
2888,245,0,68,4.0,0
2907,246,0,255,1.5,0
2931,43,1,222,3.5,0
2933,247,0,62,3.5,0
2935,248,0,104,4.5,0
2940,249,0,100,4.5,0
2964,250,0,141,3.5,0
2969,131,1,222,3.0,0
2970,131,1,114,3.0,0
2971,251,0,339,4.0,0
2975,219,1,257,3.5,0
2976,252,0,44,4.0,0
2977,101,1,247,2.0,0
2978,253,0,23,2.5,0
2979,254,1,195,4.0,0
2980,255,0,24,4.5,0
2982,40,1,224,3.5,0
2983,256,1,271,4.0,0
2985,79,1,14,4.0,0
2986,257,0,263,2.5,0
2987,258,0,257,3.5,0
2988,259,0,145,3.0,0
2989,59,1,45,3.0,0
2990,260,0,31,3.5,0
2991,74,1,161,3.0,0
2992,261,0,58,3.5,0
2996,74,1,124,3.0,0
2997,262,0,20,4.5,0
2998,263,0,108,3.0,0
2999,153,1,156,4.0,0
3000,264,0,297,2.0,0
3003,112,1,296,3.0,0
3005,74,1,111,3.0,0
3007,265,0,5,2.5,0
3008,266,0,62,3.0,0
3009,267,1,247,3.0,0
3011,153,1,272,3.0,0
3015,268,0,152,4.0,0
3017,269,1,50,3.5,0
3018,269,1,100,4.5,0
3019,270,0,39,2.0,0
3023,271,0,263,2.0,0
3025,272,0,149,4.0,0
3026,273,0,306,3.5,0
3031,17,1,272,4.0,0
3035,274,0,241,4.0,0
3036,196,1,45,4.0,0
3038,143,1,247,4.0,0
3039,275,0,30,4.5,0
3040,276,0,19,2.5,0
3041,70,1,183,3.5,0
3044,101,1,198,3.5,0
3045,277,0,19,3.5,0
3046,278,0,247,3.5,0
3047,74,1,39,2.5,0
3048,279,0,272,2.5,0
3049,280,0,85,3.0,0
3052,4,1,149,3.5,0
3057,12,1,5,2.5,0
3060,281,0,169,2.5,0
3061,282,0,169,3.0,0
3062,283,0,108,2.0,0
3063,284,0,169,3.0,0
3064,285,0,251,2.5,0
3067,286,0,172,4.0,0
3070,287,0,195,3.5,0
3072,288,0,218,4.0,0
3073,289,0,19,3.0,0
3074,290,0,218,4.5,0
3077,291,0,19,4.5,0
3078,25,1,5,2.5,0
3079,12,1,198,3.0,0
3082,292,0,138,3.0,0
3084,293,0,208,3.5,0
3086,119,1,247,2.0,0
3088,294,0,271,4.0,0
3091,295,0,108,3.0,0
3094,296,0,274,4.5,0
3096,119,1,66,3.0,0
3097,297,0,230,3.5,0
3098,119,1,124,2.0,0
3099,298,0,138,2.0,0
3100,299,0,124,2.5,0
3101,300,0,19,2.0,0
3102,301,0,266,4.0,0
3104,302,0,208,2.0,0
3105,303,0,156,2.0,0
3106,304,0,147,3.0,0
3109,305,0,247,4.0,0
3110,306,0,316,4.0,0
3111,307,0,208,3.5,0
3112,308,0,147,4.0,0
3113,309,0,106,4.0,0
3115,70,1,211,3.5,0
3117,217,1,300,4.0,0
3120,119,1,208,2.5,0
3122,310,0,145,2.0,0
3123,311,0,138,2.0,0
3124,312,0,110,2.5,0
3127,70,1,23,2.5,0
3128,254,1,37,3.0,0
3132,313,0,278,2.5,0
3133,314,0,271,2.0,0
3134,315,0,156,3.0,0
3136,316,0,155,4.0,0
3138,317,0,44,3.5,0
3141,219,1,67,4.5,0
3146,318,0,172,2.5,0
3147,319,0,5,2.0,0
3150,79,1,23,3.0,0
3152,320,0,111,2.5,0
3154,217,1,230,2.0,0
3155,321,0,5,4.5,0
3161,322,0,21,3.0,0
3165,219,1,5,4.5,0
3168,323,0,111,3.0,0
3169,12,1,5,3.0,0
3171,324,0,44,1.5,0
3172,325,0,11,4.0,0
3181,326,0,24,4.0,0
3187,327,0,124,2.0,0
3188,328,0,291,3.0,0
3189,329,0,272,4.5,0
3193,219,1,24,3.0,0
3197,330,0,158,5.0,0
3198,2,1,272,2.5,0
3204,241,1,247,3.5,0
3207,70,1,14,2.0,0
3222,331,0,124,1.5,0
3225,70,1,124,3.0,0
3226,332,0,292,4.0,0
3238,333,0,141,5.0,0
3246,334,0,90,2.0,0
3249,335,1,199,3.5,0
3250,336,0,156,3.0,0
3255,337,0,272,3.0,0
3256,338,0,138,3.0,0
3258,339,0,172,3.5,0
3261,158,1,5,1.5,0
3265,158,1,23,2.5,0
3266,340,0,57,4.0,0
3268,341,0,194,4.0,0
3271,342,0,156,2.5,0
3272,343,0,101,4.0,0
3276,158,1,188,3.5,0
3277,344,0,63,3.5,0
3283,158,1,176,4.5,0
3285,345,0,156,3.5,0
3286,346,0,156,4.0,0
3289,112,1,66,2.5,0
3290,347,0,240,2.0,0
3292,348,0,124,3.0,0
3294,349,0,44,1.0,0
3300,350,0,199,3.5,0
3301,351,0,172,3.0,0
3302,352,0,5,4.0,0
3306,353,0,177,4.0,0
3324,354,0,217,1.5,0
3325,355,1,102,4.0,0
3329,356,0,12,3.5,0
3330,357,0,44,1.5,0
3334,358,0,291,4.5,0
3340,359,0,62,3.5,0
3344,360,0,263,2.0,0
3345,361,0,217,1.5,0
3346,362,0,5,3.5,0
3350,363,0,5,3.5,0
3361,364,0,43,3.0,0
3365,365,0,124,2.5,0
3371,158,1,124,1.5,0
3372,366,0,44,2.0,0
3373,158,1,330,4.0,0
3375,367,0,145,4.0,0
3377,254,1,24,3.0,0
3378,16,1,156,3.0,0
3379,368,0,330,4.0,0
3381,4,1,118,2.0,0
3383,369,0,108,5.0,0
3386,370,0,255,3.0,0
3387,371,1,330,4.5,0
3388,16,1,271,3.5,0
3389,372,1,315,3.5,0
3393,4,1,183,4.0,0
3394,373,0,230,4.0,0
3395,256,1,5,4.0,0
3396,374,0,24,3.5,0
3397,219,1,5,3.0,0
3401,375,0,24,2.5,0
3404,376,0,279,3.5,0
3407,377,1,111,2.0,0
3409,254,1,230,3.0,0
3410,378,0,106,4.0,0
3416,4,1,24,3.0,0
3417,379,0,301,2.5,0
3421,380,0,108,5.0,0
3429,381,0,292,3.0,0
3431,382,0,327,5.0,0
3432,383,0,187,4.0,0
3434,384,0,108,3.5,0
3435,233,1,35,3.5,0
3436,385,0,172,3.5,0
3443,158,1,124,3.0,0
3446,269,1,156,3.0,0
3448,386,0,330,4.0,0
3451,269,1,247,3.0,0
3454,387,0,102,3.5,0
3456,388,0,325,4.0,0
3460,389,0,19,4.5,0
3463,390,0,157,3.0,0
3469,391,0,106,3.5,0
3474,392,0,194,4.0,0
3480,233,1,39,2.5,0
3481,393,0,20,4.0,0
3483,394,0,19,3.0,0
3489,395,0,244,3.0,0
3491,222,1,167,3.0,0
3492,396,1,23,2.0,0
3494,397,0,330,4.5,0
3495,398,0,117,4.0,0
3496,399,0,69,3.0,0
3497,400,1,222,3.0,0
3501,401,0,208,2.0,0
3503,402,1,156,4.0,0
3508,219,1,228,4.0,0
3510,403,0,124,2.0,0
3513,404,0,19,3.5,0
3514,269,1,5,3.5,0
3515,405,0,156,3.5,0
3519,406,0,247,3.5,0
3522,407,0,247,1.5,0
3523,408,0,156,2.5,0
3529,409,0,319,3.5,0
3530,410,0,44,1.5,0
3544,411,0,156,2.0,0
3546,153,1,220,3.0,0
3550,412,0,212,2.5,0
3551,413,0,62,3.5,0
3554,414,0,108,5.0,0
3555,415,0,247,4.0,0
3556,416,0,35,4.5,0
3562,417,0,21,4.0,0
3566,418,0,7,4.0,0
3567,419,1,113,4.0,0
3574,420,0,234,3.5,0
3575,217,1,172,3.0,0
3576,254,1,111,3.0,0
3577,254,1,44,2.0,0
3581,254,1,257,3.5,0
3587,421,0,172,4.0,0
3588,422,0,5,3.5,0
3598,423,0,194,4.5,0
3599,43,1,124,4.0,0
3608,424,0,57,2.5,0
3611,112,1,124,2.0,0
3627,425,0,87,3.5,0
3649,426,0,195,4.0,0
3655,427,0,156,3.5,0
3659,219,1,243,4.5,0
3661,428,0,156,4.0,0
3669,153,1,141,2.5,0
3680,112,1,133,3.5,0
3681,429,0,255,4.5,0
3687,430,0,208,3.5,0
3693,431,0,28,4.0,0
3709,432,0,108,2.5,0
3711,433,0,194,4.5,0
3723,434,0,24,3.5,0
3725,435,0,24,4.0,0
3726,269,1,268,4.5,0
3731,269,1,24,4.0,0
3734,436,0,24,3.0,0
3735,214,1,24,4.0,0
3736,437,0,44,4.0,0
3737,438,0,44,4.0,0
3738,59,1,247,3.5,0
3739,439,0,19,2.5,0
3740,440,0,19,2.5,0
3742,441,0,19,3.0,0
3743,442,0,157,3.0,0
3745,443,0,257,3.0,0
3747,269,1,194,3.5,0
3750,444,0,24,3.5,0
3752,419,1,306,4.0,0
3754,445,0,149,3.0,0
3759,70,1,297,5.0,0
3764,446,0,107,4.5,0
3765,447,0,45,3.0,0
3772,448,0,291,3.0,0
3776,449,0,190,3.0,0
3780,450,0,68,2.0,0
3784,269,1,146,3.0,0
3786,451,0,40,3.0,0
3787,269,1,14,3.5,0
3788,419,1,297,4.0,0
3789,46,1,5,3.5,0
3794,452,0,31,4.5,0
3802,453,0,24,4.0,0
3807,454,0,19,3.5,0
3809,46,1,102,4.0,0
3810,455,0,124,2.5,0
3811,105,1,41,2.0,0
3812,456,0,176,4.0,0
3813,457,0,257,4.0,0
3817,458,0,118,4.0,0
3818,219,1,5,3.5,0
3819,459,0,123,4.0,0
3821,460,0,5,4.0,0
3826,461,0,156,3.0,0
3827,462,0,111,3.5,0
3832,463,0,138,2.5,0
3833,464,0,5,3.5,0
3837,465,0,45,3.5,0
3842,466,0,272,3.0,0
3844,74,1,102,3.5,0
3845,74,1,207,3.0,0
3857,25,1,66,3.0,0
3861,467,0,266,4.0,0
3863,468,0,102,2.0,0
3864,469,0,306,2.0,0
3870,470,0,44,2.0,0
3873,254,1,304,3.5,0
3874,112,1,92,3.5,0
3875,112,1,247,3.0,0
3877,471,0,19,5.0,0
3878,17,1,184,3.5,0
3882,472,0,157,4.0,0
3885,473,0,157,3.5,0
3886,225,1,172,4.5,0
3889,101,1,32,4.0,0
3890,474,0,124,1.0,0
3891,169,1,304,3.0,0
3892,475,0,5,3.0,0
3899,476,0,212,2.0,0
3903,477,0,20,4.0,0
3904,478,0,291,2.5,0
3905,479,0,172,3.0,0
3906,217,1,245,3.5,0
3907,254,1,45,3.5,0
3913,480,0,28,4.0,0
3915,372,1,156,4.5,0
3916,217,1,187,3.5,0
3918,481,0,255,2.5,0
3920,482,0,104,3.5,0
3921,158,1,333,4.0,0
3925,400,1,153,3.5,0
3926,483,0,35,3.5,0
3929,241,1,20,3.5,0
3930,484,0,183,3.5,0
3931,485,0,68,4.0,0
3934,486,0,157,4.0,0
3937,225,1,272,3.5,0
3947,70,1,272,3.5,0
3949,487,0,19,1.5,0
3950,219,1,230,4.0,0
3952,4,1,230,2.5,0
3957,488,0,263,2.5,0
3961,489,0,309,3.5,0
3962,490,0,138,2.5,0
3965,491,0,145,3.0,0
3966,492,0,124,1.5,0
3969,493,0,124,2.0,0
3970,494,0,300,4.0,0
3974,495,0,124,2.5,0
3976,496,0,124,2.5,0
3977,497,0,212,3.0,0
3983,498,0,44,2.5,0
3989,219,1,24,3.5,0
3990,499,0,23,3.5,0
3996,500,0,23,3.5,0
3999,501,0,145,2.0,0
4004,502,0,23,3.0,0
4009,12,1,44,2.0,0
4015,503,0,319,3.5,0
4016,504,0,319,4.0,0
4020,505,0,161,2.5,0
4021,506,0,19,2.5,0
4022,507,1,156,3.5,0
4023,507,1,68,2.5,0
4024,508,0,63,4.5,0
4025,509,0,102,2.5,0
4026,510,0,68,1.5,0
4028,48,1,155,3.5,0
4029,222,1,68,4.0,0
4033,48,1,300,3.0,0
4036,219,1,68,3.0,0
4037,511,0,124,4.0,0
4039,507,1,21,3.5,0
4047,512,0,110,3.5,0
4051,153,1,108,4.0,0
4060,513,0,247,3.0,0
4068,514,0,108,2.0,0
4071,515,0,100,3.0,0
4075,8,1,5,3.0,0
4078,516,0,106,3.5,0
4080,517,0,44,1.5,0
4082,518,0,5,4.0,0
4083,254,1,104,3.5,0
4085,519,0,291,4.0,0
4086,335,1,230,4.5,0
4087,48,1,124,2.5,0
4088,507,1,300,3.5,0
4089,520,0,241,4.5,0
4091,48,1,40,3.0,0
4092,521,0,23,3.0,0
4095,12,1,90,3.0,0
4105,222,1,124,2.5,0
4110,507,1,161,3.5,0
4112,522,1,66,2.5,0
4113,522,1,141,4.0,0
4114,269,1,188,4.0,0
4117,523,0,247,2.0,0
4121,219,1,308,2.5,0
4123,112,1,292,5.0,0
4125,112,1,337,3.5,0
4127,4,1,268,3.5,0
4132,524,0,24,2.5,0
4138,112,1,279,2.5,0
4140,269,1,24,3.5,0
4145,525,0,238,3.0,0
4150,526,0,208,4.0,0
4156,269,1,146,4.0,0
4161,70,1,208,2.5,0
4167,527,0,157,2.5,0
4170,214,1,225,3.5,0
4184,163,1,208,2.5,0
4190,528,0,124,2.0,0
4201,529,0,44,3.5,0
4203,530,0,336,4.0,0
4213,222,1,124,2.0,0
4218,531,0,90,2.5,0
4228,532,0,20,4.5,0
4230,533,0,106,3.0,0
4246,534,0,208,3.5,0
4247,535,0,211,3.5,0
4254,269,1,255,2.5,0
4255,269,1,176,3.0,0
4256,70,1,206,3.5,0
4268,536,1,278,3.5,0
4269,269,1,23,2.0,0
4272,55,1,107,4.0,0
4280,537,0,257,4.0,0
4306,538,0,23,3.5,0
4310,539,0,37,3.0,0
4325,540,0,271,3.0,0
4329,541,0,44,2.0,0
4335,542,0,63,5.0,0
4339,543,0,157,5.0,0
4343,544,0,156,4.0,0
4345,233,1,321,4.0,0
4346,233,1,244,2.5,0
4348,545,0,211,3.5,0
4349,70,1,176,4.0,0
4350,269,1,319,2.5,0
4351,269,1,22,3.0,0
4352,105,1,124,1.5,0
4354,105,1,66,3.5,0
4356,546,0,138,3.5,0
4357,547,0,157,5.0,0
4360,548,0,5,2.5,0
4361,549,0,156,1.5,0
4366,550,0,240,4.0,0
4378,551,0,156,4.0,0
4379,552,0,271,1.0,0
4383,553,0,272,2.0,0
4390,12,1,247,3.0,0
4410,12,1,124,3.0,0
4433,554,0,5,4.0,0
4435,555,0,138,3.0,0
4441,556,0,5,4.0,0
4454,47,1,280,4.0,0
4461,557,0,223,4.5,0
4469,558,0,304,4.0,0
4470,559,0,24,3.0,0
4473,267,1,45,3.0,0
4474,267,1,201,3.0,0
4475,267,1,177,4.0,0
4477,164,1,155,4.0,0
4479,560,0,177,3.5,0
4483,561,0,183,2.5,0
4484,163,1,304,3.5,0
4485,562,0,228,3.5,0
4486,563,0,68,3.5,0
4487,564,0,111,4.0,0
4488,565,0,68,3.5,0
4491,566,0,14,3.0,0
4495,567,0,208,4.0,0
4498,219,1,257,3.0,0
4499,419,1,100,3.5,0
4501,568,0,101,3.5,0
4508,569,0,14,3.5,0
4509,219,1,276,4.0,0
4510,570,0,24,3.0,0
4511,571,0,315,4.0,0
4512,572,0,176,3.0,0
4513,573,0,23,2.0,0
4517,163,1,334,4.0,0
4524,153,1,124,2.5,0
4525,574,0,193,3.5,0
4528,153,1,100,3.5,0
4529,153,1,23,4.5,0
4532,219,1,315,3.5,0
4536,575,0,272,3.0,0
4537,576,0,208,4.0,0
4542,577,0,62,3.5,0
4543,578,0,257,3.0,0
4558,579,0,124,1.5,0
4559,112,1,207,3.0,0
4560,580,0,220,4.0,0
4563,581,0,301,2.0,0
4578,582,0,138,2.0,0
4597,112,1,66,3.5,0
4602,4,1,230,4.0,0
4630,583,0,149,4.0,0
4633,584,0,62,3.0,0
4639,585,0,304,4.0,0
4655,586,0,173,3.5,0
4660,587,0,272,4.0,0
4661,153,1,284,4.0,0
4664,588,0,156,3.0,0
4665,589,0,24,4.0,0
4666,590,0,40,3.5,0
4667,419,1,24,4.0,0
4668,419,1,146,4.0,0
4669,591,0,334,4.0,0
4671,592,0,291,4.0,0
4673,593,0,161,2.5,0
4675,254,1,23,3.0,0
4679,594,0,338,4.0,0
4680,595,0,198,3.5,0
4715,596,0,316,3.0,0
4724,597,0,278,3.0,0
4771,598,0,208,3.5,0
4773,599,0,272,2.5,0
4774,600,0,19,4.0,0
4775,601,0,5,4.0,0
4776,602,0,336,2.5,0
4793,603,0,68,4.5,0
4797,604,0,5,4.0,0
4801,219,1,272,4.0,0
4819,605,0,110,2.0,0
4820,606,0,68,4.5,0
4823,254,1,336,2.5,0
4830,607,0,107,4.5,0
4837,608,0,234,2.0,0
4838,105,1,292,3.0,0
4843,55,1,24,4.0,0
4847,609,0,19,2.5,0
4849,610,0,271,4.5,0
4851,377,1,315,4.0,0
4853,611,0,102,3.0,0
4854,169,1,158,2.5,0
4862,612,0,161,2.5,0
4863,613,0,272,3.0,0
4865,614,0,292,4.5,0
4866,615,1,114,2.0,0
4871,616,0,315,4.0,0
4873,617,0,23,2.0,0
4876,48,1,244,3.0,0
4878,618,0,39,2.5,0
4879,619,0,156,3.5,0
4882,190,1,189,4.5,0
4890,620,0,209,4.5,0
4894,396,1,161,3.5,0
4898,621,0,145,3.0,0
4899,622,0,124,1.5,0
4906,623,0,284,4.5,0
4907,624,0,156,3.0,0
4910,625,0,124,2.0,0
4914,626,0,247,2.0,0
4916,112,1,186,4.0,0
4920,627,0,45,3.0,0
4924,628,0,156,2.0,0
4934,629,0,255,3.0,0
4937,630,0,124,3.5,0
4941,631,0,19,4.5,0
4945,632,0,247,1.5,0
4948,46,1,337,2.0,0
4950,633,0,44,3.0,0
4951,634,0,44,3.5,0
4952,635,0,5,3.0,0
4953,120,1,244,2.5,0
4957,4,1,225,3.5,0
4959,636,0,223,4.5,0
4962,637,0,124,2.5,0
4963,638,0,225,3.0,0
4968,119,1,336,2.0,0
4971,639,0,23,2.5,0
4976,25,1,66,2.5,0
4981,640,0,171,4.0,0
4985,641,0,23,2.0,0
4986,642,0,5,3.5,0
4988,643,0,19,4.0,0
4990,46,1,66,3.5,0
4992,644,0,195,4.0,0
4993,645,0,194,3.0,0
4995,217,1,272,3.0,0
4997,646,1,156,4.0,0
4998,647,0,266,3.0,0
4999,646,1,292,3.0,0
5000,648,0,63,4.0,0
5001,649,0,130,5.0,0
5004,132,1,208,3.0,0
5007,650,0,50,4.5,0
5010,219,1,172,3.0,0
5016,217,1,131,3.5,0
5022,651,0,336,3.0,0
5028,652,0,123,4.0,0
5029,653,0,20,3.5,0
5030,654,0,14,4.0,0
5031,655,0,19,5.0,0
5033,656,0,208,3.5,0
5035,657,0,62,5.0,0
5039,101,1,36,3.5,0
5040,256,1,187,3.5,0
5043,658,0,188,4.0,0
5044,43,1,293,4.0,0
5045,219,1,172,4.0,0
5048,112,1,36,3.5,0
5049,659,0,158,3.5,0
5050,660,0,137,4.0,0
5051,661,0,195,3.5,0
5053,662,0,172,4.0,0
5058,663,0,336,2.0,0
5060,664,0,141,1.5,0
5061,665,1,102,4.0,0
5062,666,0,161,2.5,0
5067,667,0,161,3.5,0
5068,119,1,187,4.0,0
5077,668,0,145,2.0,0
5078,669,1,156,3.0,0
5085,670,0,152,3.0,0
5087,153,1,44,2.5,0
5092,671,0,171,4.0,0
5097,153,1,52,4.0,0
5102,672,0,19,3.0,0
5104,673,0,247,4.5,0
5109,674,1,102,2.5,0
5110,675,0,156,3.0,0
5115,676,0,172,2.5,0
5117,677,0,57,3.0,0
5123,674,1,23,2.5,0
5124,678,0,204,5.0,0
5126,679,0,108,3.5,0
5131,680,0,66,3.5,0
5135,192,1,183,3.0,0
5136,681,0,108,5.0,0
5145,682,0,58,2.0,0
5147,683,0,108,3.5,0
5150,684,0,141,4.0,0
5159,685,0,157,3.0,0
5167,686,0,297,4.0,0
5169,396,1,132,3.0,0
5171,687,0,24,4.5,0
5175,688,0,247,3.5,0
5178,689,0,110,2.5,0
5184,690,0,58,3.0,0
5188,691,0,58,3.0,0
5189,692,1,247,3.5,0
5193,693,0,43,3.0,0
5194,694,0,58,3.5,0
5195,695,0,161,3.0,0
5206,696,0,178,4.0,0
5214,692,1,333,4.5,0
5216,219,1,308,3.5,0
5218,697,0,208,4.0,0
5229,698,0,271,4.5,0
5231,143,1,14,4.0,0
5234,225,1,333,4.0,0
5236,267,1,220,4.5,0
5242,699,0,208,3.0,0
5243,700,0,5,4.0,0
5244,701,0,5,4.0,0
5247,702,0,100,3.0,0
5249,703,0,190,4.0,0
5253,704,0,157,1.0,0
5257,705,0,68,3.5,0
5258,706,0,5,4.0,0
5259,707,0,297,2.5,0
5262,708,0,145,4.0,0
5268,709,0,124,4.0,0
5277,710,0,304,3.0,0
5280,112,1,36,4.5,0
5283,711,0,43,2.0,0
5295,712,1,304,4.0,0
5298,95,1,156,4.0,0
5300,713,0,183,3.5,0
5314,714,0,257,3.5,0
5319,12,1,62,3.5,0
5327,192,1,279,3.5,0
5333,419,1,309,4.0,0
5342,715,0,272,4.0,0
5345,716,0,23,4.0,0
5350,717,0,244,4.5,0
5351,536,1,272,2.5,0
5352,536,1,176,2.0,0
5353,718,0,307,4.0,0
5357,269,1,292,5.0,0
5363,112,1,92,4.0,0
5364,112,1,104,3.0,0
5366,719,0,330,4.5,0
5386,233,1,92,3.0,0
5394,720,0,300,4.0,0
5395,721,0,141,1.5,0
5396,722,0,19,1.5,0
5397,723,0,5,3.0,0
5398,724,0,19,4.0,0
5399,725,0,57,3.5,0
5400,726,0,123,4.0,0
5401,507,1,304,4.5,0
5402,615,1,68,2.5,0
5403,727,0,118,4.5,0
5405,728,0,161,4.5,0
5406,729,0,57,4.5,0
5407,730,0,156,1.5,0
5408,731,0,20,3.5,0
5410,732,0,123,4.5,0
5411,733,0,161,5.0,0
5412,734,0,195,4.0,0
5413,735,0,284,4.0,0
5414,736,0,138,3.0,0
5417,737,0,19,4.0,0
5418,738,0,19,4.5,0
5420,48,1,24,4.0,0
5426,739,0,228,4.0,0
5428,740,0,111,4.5,0
5429,741,0,124,1.5,0
5430,742,0,193,3.5,0
5432,743,0,19,5.0,0
5435,744,0,19,2.5,0
5437,745,0,157,2.5,0
5441,746,0,241,4.5,0
5445,46,1,272,4.0,0
5474,267,1,333,4.0,0
5479,747,1,101,3.5,0
5480,748,1,183,4.0,0
5485,749,0,172,3.5,0
5486,750,0,4,3.5,0
5489,751,0,19,4.0,0
5495,119,1,5,2.5,0
5497,752,0,172,4.0,0
5508,753,0,69,3.5,0
5520,754,0,44,1.5,0
5530,755,0,195,4.0,0
5531,756,0,208,3.5,0
5534,757,0,244,4.5,0
5540,758,0,327,5.0,0
5541,759,0,66,4.0,0
5549,760,0,193,3.0,0
5562,761,0,125,4.0,0
5568,762,0,19,4.5,0
5571,763,0,52,4.0,0
5577,214,1,88,4.0,0
5584,225,1,208,3.5,0
5587,70,1,240,3.0,0
5598,764,0,125,4.5,0
5603,269,1,284,2.5,0
5604,765,0,249,3.5,0
5605,766,0,152,4.0,0
5608,219,1,208,3.0,0
5616,256,1,212,3.0,0
5626,767,0,146,3.0,0
5641,768,0,257,3.0,0
5655,769,0,324,3.0,0
5662,217,1,208,3.5,0
5665,770,0,24,3.0,0
5666,158,1,328,2.0,0
5674,646,1,176,2.5,0
5678,771,0,43,2.5,0
5706,269,1,100,3.5,0
5710,772,0,270,3.5,0
5711,773,0,11,4.0,0
5712,774,0,234,2.0,0
5714,775,0,19,4.0,0
5715,776,0,155,3.5,0
5716,777,0,43,3.5,0
5718,778,0,11,4.0,0
5722,779,0,291,3.5,0
5726,780,0,186,3.5,0
5731,269,1,59,3.0,0
5734,46,1,271,2.0,0
5735,781,0,193,4.5,0
5736,196,1,207,2.5,0
5743,782,0,154,3.5,0
5746,219,1,63,4.0,0
5752,783,0,172,3.5,0
5753,784,0,118,3.5,0
5754,785,0,39,2.5,0
5755,786,1,255,2.5,0
5757,25,1,336,2.5,0
5760,787,0,19,4.0,0
5762,747,1,297,3.5,0
5763,225,1,230,3.5,0
5765,788,0,156,3.5,0
5770,789,0,19,3.5,0
5771,790,0,204,3.5,0
5790,791,0,308,2.5,0
5796,48,1,124,3.5,0
5797,615,1,156,4.0,0
5801,792,0,158,4.0,0
5803,665,1,13,3.5,0
5804,793,1,110,2.5,0
5806,794,0,157,4.0,0
5812,795,0,44,2.5,0
5814,796,0,37,2.5,0
5815,797,0,19,3.0,0
5816,798,0,44,2.0,0
5818,799,0,138,2.5,0
5825,800,0,108,1.0,0
5826,801,0,44,1.5,0
5827,802,1,92,4.5,0
5829,803,0,108,3.0,0
5834,153,1,66,2.5,0
5835,153,1,247,2.0,0
5843,804,0,183,4.0,0
5844,805,0,241,4.0,0
5845,806,0,272,3.0,0
5849,807,0,68,4.0,0
5850,808,0,111,3.0,0
5860,153,1,104,4.0,0
5863,112,1,0,4.0,0
5870,669,1,62,3.5,0
5880,809,0,291,3.5,0
5897,810,0,102,4.0,0
5910,811,0,43,4.5,0
5916,812,0,43,3.5,0
5920,813,0,304,4.0,0
5925,814,0,247,4.0,0
5926,21,1,271,3.5,0
5927,815,0,172,4.0,0
5929,43,1,300,4.0,0
5938,816,0,263,3.0,0
5939,817,0,147,4.5,0
5942,674,1,124,4.0,0
5951,105,1,201,4.0,0
5955,818,0,156,3.5,0
5960,222,1,124,3.0,0
5961,819,0,156,3.5,0
5963,47,1,208,3.5,0
