,Unnamed: 0.1,Unnamed: 0,User_id,Location_id,POI_id,POI_Type,final_time,TimeStamp,Latitude,Longitude,Category,Combined_Category,stars,hour,day,Category_id,clusters
1790,1790,3307,23,1379,393,Combined,2013-03-20 11:57:18+00:00,Wed Mar 20 18:57:18 +0000 2013,33.60250300000001,-111.983728,Mall,Shop,3.0,11,2013-03-20,1,0
1791,1791,3308,23,435,435,Independent,2013-03-20 21:28:03+00:00,Thu Mar 21 04:28:03 +0000 2013,33.611108,-111.994168,Grocery Store,Shop,3.0,21,2013-03-20,13,0
1792,1792,3312,23,1379,393,Combined,2013-03-25 13:02:17+00:00,Mon Mar 25 20:02:17 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,13,2013-03-25,143,0
1793,1793,3313,23,1379,393,Combined,2013-03-25 13:02:17+00:00,Mon Mar 25 20:02:17 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,13,2013-03-25,143,0
1794,1794,3314,23,1379,393,Combined,2013-03-26 12:15:20+00:00,Tue Mar 26 19:15:20 +0000 2013,33.60250300000001,-111.983728,Mall,Shop,3.0,12,2013-03-26,1,0
1795,1795,3315,23,1379,393,Combined,2013-03-26 17:22:31+00:00,Wed Mar 27 00:22:31 +0000 2013,33.602695000000004,-111.983532,Food Court,Food,3.5,17,2013-03-26,144,0
1796,1796,3316,23,1379,393,Combined,2013-03-26 18:41:38+00:00,Wed Mar 27 01:41:38 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,18,2013-03-26,143,0
1797,1797,3317,23,1379,393,Combined,2013-03-26 18:41:38+00:00,Wed Mar 27 01:41:38 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,18,2013-03-26,143,0
1798,1798,3320,23,1378,360,Combined,2013-03-30 01:03:01+00:00,Sat Mar 30 08:03:01 +0000 2013,33.639502,-112.119272,American Restaurant,Food,2.0,1,2013-03-30,10,0
1799,1799,3321,23,1379,393,Combined,2013-03-30 12:10:47+00:00,Sat Mar 30 19:10:47 +0000 2013,33.60250300000001,-111.983728,Mall,Shop,3.0,12,2013-03-30,1,0
1800,1800,3323,23,1361,185,Combined,2013-04-03 10:45:42+00:00,Wed Apr 03 17:45:42 +0000 2013,33.579425,-112.124517,Sporting Goods Shop,Shop,3.5,10,2013-04-03,58,0
1801,1801,3324,23,1379,393,Combined,2013-04-03 12:00:52+00:00,Wed Apr 03 19:00:52 +0000 2013,33.60250300000001,-111.983728,Mall,Shop,3.0,12,2013-04-03,1,0
1802,1802,3325,23,1379,393,Combined,2013-04-04 10:29:40+00:00,Thu Apr 04 17:29:40 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,10,2013-04-04,143,0
1803,1803,3326,23,1379,393,Combined,2013-04-04 10:29:40+00:00,Thu Apr 04 17:29:40 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,10,2013-04-04,143,0
1804,1804,3327,23,1378,360,Combined,2013-04-04 22:18:53+00:00,Fri Apr 05 05:18:53 +0000 2013,33.638785,-112.120109,Grocery Store,Shop,3.0,22,2013-04-04,13,0
1805,1805,3328,23,351,351,Independent,2013-04-04 23:40:35+00:00,Fri Apr 05 06:40:35 +0000 2013,33.637884,-112.098022,Department Store,Shop,2.5,23,2013-04-04,4,0
1806,1806,3331,23,1379,393,Combined,2013-04-07 10:58:26+00:00,Sun Apr 07 17:58:26 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,10,2013-04-07,143,0
1807,1807,3332,23,1379,393,Combined,2013-04-07 10:58:26+00:00,Sun Apr 07 17:58:26 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,10,2013-04-07,143,0
1808,1808,3334,23,1379,393,Combined,2013-04-11 13:34:40+00:00,Thu Apr 11 20:34:40 +0000 2013,33.60250300000001,-111.983728,Mall,Shop,3.0,13,2013-04-11,1,0
1809,1809,3335,23,1379,393,Combined,2013-04-11 13:34:53+00:00,Thu Apr 11 20:34:53 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,13,2013-04-11,143,0
1810,1810,3336,23,1379,393,Combined,2013-04-11 13:34:53+00:00,Thu Apr 11 20:34:53 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,13,2013-04-11,143,0
1811,1811,3338,23,1379,393,Combined,2013-04-24 15:34:47+00:00,Wed Apr 24 22:34:47 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,15,2013-04-24,143,0
1812,1812,3339,23,1379,393,Combined,2013-04-24 15:34:47+00:00,Wed Apr 24 22:34:47 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,15,2013-04-24,143,0
1813,1813,3342,23,1379,393,Combined,2013-04-30 13:25:46+00:00,Tue Apr 30 20:25:46 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,13,2013-04-30,143,0
1814,1814,3343,23,1379,393,Combined,2013-04-30 13:25:46+00:00,Tue Apr 30 20:25:46 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,13,2013-04-30,143,0
1815,1815,3344,23,1379,393,Combined,2013-05-01 12:13:32+00:00,Wed May 01 19:13:32 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,12,2013-05-01,143,0
1816,1816,3345,23,1379,393,Combined,2013-05-01 12:13:32+00:00,Wed May 01 19:13:32 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,12,2013-05-01,143,0
1817,1817,3351,23,1379,393,Combined,2013-05-08 18:21:51+00:00,Thu May 09 01:21:51 +0000 2013,33.60250300000001,-111.983728,Mall,Shop,3.0,18,2013-05-08,1,0
1818,1818,3352,23,1379,393,Combined,2013-05-08 18:21:59+00:00,Thu May 09 01:21:59 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,18,2013-05-08,143,0
1819,1819,3353,23,1379,393,Combined,2013-05-08 18:21:59+00:00,Thu May 09 01:21:59 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,18,2013-05-08,143,0
1820,1820,3355,23,1379,393,Combined,2013-05-11 12:28:14+00:00,Sat May 11 19:28:14 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,12,2013-05-11,143,0
1821,1821,3356,23,1379,393,Combined,2013-05-11 12:28:14+00:00,Sat May 11 19:28:14 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,12,2013-05-11,143,0
1822,1822,3359,23,329,329,Independent,2013-06-16 19:36:04+00:00,Mon Jun 17 02:36:04 +0000 2013,33.641563,-112.080027,Grocery Store,Shop,3.5,19,2013-06-16,13,0
1823,1823,3360,23,351,351,Independent,2013-06-16 20:04:38+00:00,Mon Jun 17 03:04:38 +0000 2013,33.637884,-112.098022,Department Store,Shop,2.5,20,2013-06-16,4,0
1824,1824,3361,23,1379,393,Combined,2013-06-18 14:06:23+00:00,Tue Jun 18 21:06:23 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,14,2013-06-18,143,0
1825,1825,3362,23,1379,393,Combined,2013-06-18 14:06:23+00:00,Tue Jun 18 21:06:23 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,14,2013-06-18,143,0
1826,1826,3363,23,1379,393,Combined,2013-06-22 12:38:31+00:00,Sat Jun 22 19:38:31 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,12,2013-06-22,143,0
1827,1827,3364,23,1379,393,Combined,2013-06-22 12:38:31+00:00,Sat Jun 22 19:38:31 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,12,2013-06-22,143,0
1828,1828,3365,23,1379,393,Combined,2013-06-26 12:13:25+00:00,Wed Jun 26 19:13:25 +0000 2013,33.60250300000001,-111.983728,Mall,Shop,3.0,12,2013-06-26,1,0
1829,1829,3366,23,1379,393,Combined,2013-06-26 12:13:38+00:00,Wed Jun 26 19:13:38 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,12,2013-06-26,143,0
1830,1830,3367,23,1379,393,Combined,2013-06-26 12:13:38+00:00,Wed Jun 26 19:13:38 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,12,2013-06-26,143,0
1831,1831,3368,23,1379,393,Combined,2013-07-04 11:55:03+00:00,Thu Jul 04 18:55:03 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,11,2013-07-04,143,0
1832,1832,3369,23,1379,393,Combined,2013-07-04 11:55:03+00:00,Thu Jul 04 18:55:03 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,11,2013-07-04,143,0
1833,1833,3371,23,1379,393,Combined,2013-07-12 12:15:42+00:00,Fri Jul 12 19:15:42 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,12,2013-07-12,143,0
1834,1834,3372,23,1379,393,Combined,2013-07-12 12:15:42+00:00,Fri Jul 12 19:15:42 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,12,2013-07-12,143,0
1835,1835,3373,23,1379,393,Combined,2013-07-14 10:42:26+00:00,Sun Jul 14 17:42:26 +0000 2013,33.60250300000001,-111.983728,Mall,Shop,3.0,10,2013-07-14,1,0
1836,1836,3374,23,1379,393,Combined,2013-07-14 10:42:42+00:00,Sun Jul 14 17:42:42 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,10,2013-07-14,143,0
1837,1837,3375,23,1379,393,Combined,2013-07-14 10:42:42+00:00,Sun Jul 14 17:42:42 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,10,2013-07-14,143,0
1838,1838,3376,23,439,439,Independent,2013-07-14 18:30:02+00:00,Mon Jul 15 01:30:02 +0000 2013,33.598625,-111.990852,Convenience Store,Shop,2.5,18,2013-07-14,43,0
1839,1839,3377,23,1379,393,Combined,2013-07-16 15:43:27+00:00,Tue Jul 16 22:43:27 +0000 2013,33.60250300000001,-111.983728,Mall,Shop,3.0,15,2013-07-16,1,0
1840,1840,3378,23,1379,393,Combined,2013-07-16 15:43:41+00:00,Tue Jul 16 22:43:41 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,15,2013-07-16,143,0
1841,1841,3379,23,1379,393,Combined,2013-07-16 15:43:41+00:00,Tue Jul 16 22:43:41 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,15,2013-07-16,143,0
1842,1842,3380,23,1379,393,Combined,2013-07-19 10:31:32+00:00,Fri Jul 19 17:31:32 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,10,2013-07-19,143,0
1843,1843,3381,23,1379,393,Combined,2013-07-19 10:31:32+00:00,Fri Jul 19 17:31:32 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,10,2013-07-19,143,0
1844,1844,3387,23,1379,393,Combined,2013-07-30 10:26:57+00:00,Tue Jul 30 17:26:57 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,10,2013-07-30,143,0
1845,1845,3388,23,1379,393,Combined,2013-07-30 10:26:57+00:00,Tue Jul 30 17:26:57 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,10,2013-07-30,143,0
1846,1846,3389,23,1379,393,Combined,2013-08-02 12:16:29+00:00,Fri Aug 02 19:16:29 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,12,2013-08-02,143,0
1847,1847,3390,23,1379,393,Combined,2013-08-02 12:16:29+00:00,Fri Aug 02 19:16:29 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,12,2013-08-02,143,0
1848,1848,3391,23,439,439,Independent,2013-08-02 21:20:55+00:00,Sat Aug 03 04:20:55 +0000 2013,33.598625,-111.990852,Convenience Store,Shop,2.5,21,2013-08-02,43,0
1849,1849,3393,23,1347,117,Combined,2013-08-05 12:05:20+00:00,Mon Aug 05 19:05:20 +0000 2013,33.596283,-112.013984,Bank,School&Office,3.0,12,2013-08-05,2,0
1850,1850,3394,23,1379,393,Combined,2013-08-05 12:12:17+00:00,Mon Aug 05 19:12:17 +0000 2013,33.60250300000001,-111.983728,Mall,Shop,3.0,12,2013-08-05,1,0
1851,1851,3395,23,1379,393,Combined,2013-08-05 12:12:23+00:00,Mon Aug 05 19:12:23 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,12,2013-08-05,143,0
1852,1852,3396,23,1379,393,Combined,2013-08-05 12:12:23+00:00,Mon Aug 05 19:12:23 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,12,2013-08-05,143,0
1853,1853,3398,23,1379,393,Combined,2013-08-13 16:37:05+00:00,Tue Aug 13 23:37:05 +0000 2013,33.60250300000001,-111.983728,Mall,Shop,3.0,16,2013-08-13,1,0
1854,1854,3399,23,1379,393,Combined,2013-08-13 16:37:18+00:00,Tue Aug 13 23:37:18 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,16,2013-08-13,143,0
1855,1855,3400,23,1379,393,Combined,2013-08-13 16:37:18+00:00,Tue Aug 13 23:37:18 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,16,2013-08-13,143,0
1856,1856,3401,23,1379,393,Combined,2013-08-14 11:00:52+00:00,Wed Aug 14 18:00:52 +0000 2013,33.60250300000001,-111.983728,Mall,Shop,3.0,11,2013-08-14,1,0
1857,1857,3402,23,1379,393,Combined,2013-08-14 11:01:02+00:00,Wed Aug 14 18:01:02 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,11,2013-08-14,143,0
1858,1858,3403,23,1379,393,Combined,2013-08-14 11:01:02+00:00,Wed Aug 14 18:01:02 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,11,2013-08-14,143,0
1859,1859,3404,23,1379,393,Combined,2013-08-18 10:57:59+00:00,Sun Aug 18 17:57:59 +0000 2013,33.60250300000001,-111.983728,Mall,Shop,3.0,10,2013-08-18,1,0
1860,1860,3405,23,1379,393,Combined,2013-08-18 10:58:06+00:00,Sun Aug 18 17:58:06 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,10,2013-08-18,143,0
1861,1861,3406,23,1379,393,Combined,2013-08-18 10:58:06+00:00,Sun Aug 18 17:58:06 +0000 2013,33.602683,-111.98368,Mobile Phone Shop,Shop,2.5,10,2013-08-18,143,0
1862,1862,3410,24,1340,47,Combined,2012-04-21 16:50:56+00:00,Sat Apr 21 23:50:56 +0000 2012,33.510758,-112.02742,Paper / Office Supplies Store,Shop,5.0,16,2012-04-21,96,0
1863,1863,3411,24,440,440,Independent,2012-04-21 18:02:05+00:00,Sun Apr 22 01:02:05 +0000 2012,33.456047,-112.072343,Asian Restaurant,Food,4.0,18,2012-04-21,8,0
1864,1864,3412,24,1335,9,Combined,2012-04-22 16:50:00+00:00,Sun Apr 22 23:50:00 +0000 2012,33.508284,-112.037233,Dessert Shop,Shop,4.0,16,2012-04-22,84,0
1865,1865,3413,24,441,441,Independent,2012-04-22 19:31:08+00:00,Mon Apr 23 02:31:08 +0000 2012,33.509699,-112.061063,Sushi Restaurant,Food,2.5,19,2012-04-22,46,0
1866,1866,3415,24,442,442,Independent,2013-01-13 11:32:50+00:00,Sun Jan 13 18:32:50 +0000 2013,33.455649,-111.988621,Grocery Store,Shop,4.0,11,2013-01-13,13,0
1867,1867,3416,24,443,443,Independent,2013-01-13 21:04:13+00:00,Mon Jan 14 04:04:13 +0000 2013,33.480635,-112.04726,Drugstore / Pharmacy,Shop,2.5,21,2013-01-13,7,0
1868,1868,3418,24,37,37,Independent,2013-05-17 19:55:55+00:00,Sat May 18 02:55:55 +0000 2013,33.4791,-112.073512,Asian Restaurant,Food,3.5,19,2013-05-17,8,0
1869,1869,3419,24,444,444,Independent,2013-05-17 22:21:20+00:00,Sat May 18 05:21:20 +0000 2013,33.587866,-111.959664,Resort,Travel Spot,3.5,22,2013-05-17,92,0
1870,1870,3420,24,444,444,Independent,2013-05-18 11:22:11+00:00,Sat May 18 18:22:11 +0000 2013,33.587866,-111.959664,Resort,Travel Spot,3.5,11,2013-05-18,92,0
1871,1871,3421,24,445,445,Independent,2013-05-18 12:19:41+00:00,Sat May 18 19:19:41 +0000 2013,33.502227000000005,-111.995743,Pizza Place,Food,4.5,12,2013-05-18,20,0
1872,1872,3422,24,1335,9,Combined,2013-05-18 14:31:17+00:00,Sat May 18 21:31:17 +0000 2013,33.508107,-112.040374,Electronics Store,Shop,2.5,14,2013-05-18,52,0
1873,1873,3423,24,1340,47,Combined,2013-05-18 17:27:03+00:00,Sun May 19 00:27:03 +0000 2013,33.510569,-112.02887,Tea Room,Drink,4.0,17,2013-05-18,145,0
1874,1874,3424,24,1340,47,Combined,2013-05-18 17:27:19+00:00,Sun May 19 00:27:19 +0000 2013,33.510055,-112.029798,American Restaurant,Food,3.5,17,2013-05-18,10,0
1875,1875,3425,24,1340,47,Combined,2013-05-18 18:24:25+00:00,Sun May 19 01:24:25 +0000 2013,33.510872,-112.028102,Mall,Shop,4.0,18,2013-05-18,1,0
1876,1876,3426,24,1350,134,Combined,2013-05-18 21:13:42+00:00,Sun May 19 04:13:42 +0000 2013,33.666381,-112.124238,Movie Theater,Art&Entertainment,3.0,21,2013-05-18,28,0
1877,1877,3439,25,446,446,Independent,2012-04-03 13:35:42+00:00,Tue Apr 03 20:35:42 +0000 2012,33.470911,-112.064866,Burrito Place,Food,3.5,13,2012-04-03,49,0
1878,1878,3440,25,447,447,Independent,2012-04-03 13:50:16+00:00,Tue Apr 03 20:50:16 +0000 2012,33.495153,-112.061797,Fast Food Restaurant,Food,2.0,13,2012-04-03,19,0
1879,1879,3446,25,448,448,Independent,2012-04-11 09:09:51+00:00,Wed Apr 11 16:09:51 +0000 2012,33.451744,-112.083129,Car Wash,Shop,3.0,9,2012-04-11,86,0
1880,1880,3447,25,449,449,Independent,2012-04-11 10:31:25+00:00,Wed Apr 11 17:31:25 +0000 2012,33.494997999999995,-112.056474,Miscellaneous Shop,Shop,3.0,10,2012-04-11,57,0
1881,1881,3448,25,1382,450,Combined,2012-04-11 14:56:43+00:00,Wed Apr 11 21:56:43 +0000 2012,33.495496,-112.01341399999998,Bank,School&Office,4.5,14,2012-04-11,2,0
1882,1882,3449,25,447,447,Independent,2012-04-11 15:11:05+00:00,Wed Apr 11 22:11:05 +0000 2012,33.495153,-112.061797,Fast Food Restaurant,Food,2.0,15,2012-04-11,19,0
1883,1883,3450,25,374,374,Independent,2012-04-11 15:19:51+00:00,Wed Apr 11 22:19:51 +0000 2012,33.49503,-112.061302,Chinese Restaurant,Food,2.5,15,2012-04-11,16,0
1884,1884,3453,25,451,451,Independent,2012-04-18 14:04:01+00:00,Wed Apr 18 21:04:01 +0000 2012,33.495212,-112.028602,Fast Food Restaurant,Food,3.0,14,2012-04-18,19,0
1885,1885,3454,25,449,449,Independent,2012-04-18 16:42:58+00:00,Wed Apr 18 23:42:58 +0000 2012,33.494997999999995,-112.056474,Miscellaneous Shop,Shop,3.0,16,2012-04-18,57,0
1886,1886,3456,25,452,452,Independent,2012-04-20 09:11:02+00:00,Fri Apr 20 16:11:02 +0000 2012,33.453265,-112.072293,Coffee Shop,Drink,2.0,9,2012-04-20,34,0
1887,1887,3457,25,453,453,Independent,2012-04-20 10:49:49+00:00,Fri Apr 20 17:49:49 +0000 2012,33.495466,-112.064688,Fast Food Restaurant,Food,3.0,10,2012-04-20,19,0
1888,1888,3458,25,449,449,Independent,2012-04-20 14:42:32+00:00,Fri Apr 20 21:42:32 +0000 2012,33.494997999999995,-112.056474,Miscellaneous Shop,Shop,3.0,14,2012-04-20,57,0
1889,1889,3459,25,447,447,Independent,2012-04-24 12:43:57+00:00,Tue Apr 24 19:43:57 +0000 2012,33.495153,-112.061797,Fast Food Restaurant,Food,2.0,12,2012-04-24,19,0
1890,1890,3460,25,449,449,Independent,2012-04-24 14:27:53+00:00,Tue Apr 24 21:27:53 +0000 2012,33.494997999999995,-112.056474,Miscellaneous Shop,Shop,3.0,14,2012-04-24,57,0
1891,1891,3461,25,449,449,Independent,2012-04-24 16:35:02+00:00,Tue Apr 24 23:35:02 +0000 2012,33.494997999999995,-112.056474,Miscellaneous Shop,Shop,3.0,16,2012-04-24,57,0
1892,1892,3462,25,452,452,Independent,2012-04-27 08:54:05+00:00,Fri Apr 27 15:54:05 +0000 2012,33.453265,-112.072293,Coffee Shop,Drink,2.0,8,2012-04-27,34,0
1893,1893,3463,25,454,454,Independent,2012-04-27 09:24:43+00:00,Fri Apr 27 16:24:43 +0000 2012,33.449366,-112.07123,Post Office,School&Office,3.5,9,2012-04-27,90,0
1894,1894,3464,25,455,455,Independent,2012-04-27 13:01:52+00:00,Fri Apr 27 20:01:52 +0000 2012,33.567176,-112.116466,Burger Joint,Food,3.5,13,2012-04-27,26,0
1895,1895,3465,25,449,449,Independent,2012-04-27 15:53:06+00:00,Fri Apr 27 22:53:06 +0000 2012,33.494997999999995,-112.056474,Miscellaneous Shop,Shop,3.0,15,2012-04-27,57,0
1896,1896,3467,25,456,456,Independent,2012-05-01 13:09:10+00:00,Tue May 01 20:09:10 +0000 2012,33.48038,-112.048942,Burrito Place,Food,4.0,13,2012-05-01,49,0
1897,1897,3468,25,449,449,Independent,2012-05-01 16:58:28+00:00,Tue May 01 23:58:28 +0000 2012,33.494997999999995,-112.056474,Miscellaneous Shop,Shop,3.0,16,2012-05-01,57,0
1898,1898,3469,25,457,457,Independent,2012-05-03 11:11:31+00:00,Thu May 03 18:11:31 +0000 2012,33.40691,-112.064055,Automotive Shop,Shop,4.0,11,2012-05-03,24,0
1899,1899,3470,25,458,458,Independent,2012-05-03 11:25:21+00:00,Thu May 03 18:25:21 +0000 2012,33.43712,-112.065536,Burger Joint,Food,1.5,11,2012-05-03,26,0
1900,1900,3471,25,447,447,Independent,2012-05-03 13:28:17+00:00,Thu May 03 20:28:17 +0000 2012,33.495153,-112.061797,Fast Food Restaurant,Food,2.0,13,2012-05-03,19,0
1901,1901,3472,25,418,418,Independent,2012-05-03 13:36:46+00:00,Thu May 03 20:36:46 +0000 2012,33.505251,-112.037078,Bar,Nightlife Spot,3.0,13,2012-05-03,45,0
1902,1902,3473,25,449,449,Independent,2012-05-03 13:58:38+00:00,Thu May 03 20:58:38 +0000 2012,33.494997999999995,-112.056474,Miscellaneous Shop,Shop,3.0,13,2012-05-03,57,0
1903,1903,3475,25,459,459,Independent,2012-05-08 08:17:11+00:00,Tue May 08 15:17:11 +0000 2012,33.45443,-112.074444,Post Office,School&Office,3.0,8,2012-05-08,90,0
1904,1904,3476,25,447,447,Independent,2012-05-08 09:26:25+00:00,Tue May 08 16:26:25 +0000 2012,33.495153,-112.061797,Fast Food Restaurant,Food,2.0,9,2012-05-08,19,0
1905,1905,3477,25,460,460,Independent,2012-05-08 09:45:15+00:00,Tue May 08 16:45:15 +0000 2012,33.495162,-112.029767,Drugstore / Pharmacy,Shop,2.5,9,2012-05-08,7,0
1906,1906,3478,25,1342,61,Combined,2012-05-08 22:44:01+00:00,Wed May 09 05:44:01 +0000 2012,33.424204,-111.940154,Sports Bar,Nightlife Spot,3.5,22,2012-05-08,101,0
1907,1907,3479,25,1335,9,Combined,2012-05-10 13:10:58+00:00,Thu May 10 20:10:58 +0000 2012,33.507403000000004,-112.047059,Middle Eastern Restaurant,Food,3.5,13,2012-05-10,146,0
1908,1908,3480,25,1335,9,Combined,2012-05-10 13:32:49+00:00,Thu May 10 20:32:49 +0000 2012,33.51028400000001,-112.046288,Burrito Place,Food,3.0,13,2012-05-10,49,0
1909,1909,3481,25,461,461,Independent,2012-05-11 09:58:30+00:00,Fri May 11 16:58:30 +0000 2012,33.465338,-112.065536,Fast Food Restaurant,Food,2.0,9,2012-05-11,19,0
1910,1910,3482,25,453,453,Independent,2012-05-11 10:04:13+00:00,Fri May 11 17:04:13 +0000 2012,33.495466,-112.064688,Fast Food Restaurant,Food,3.0,10,2012-05-11,19,0
1911,1911,3483,25,462,462,Independent,2012-05-11 12:39:40+00:00,Fri May 11 19:39:40 +0000 2012,33.464962,-111.987475,Arts & Crafts Store,Shop,2.5,12,2012-05-11,95,0
1912,1912,3484,25,428,428,Independent,2012-05-11 12:44:10+00:00,Fri May 11 19:44:10 +0000 2012,33.466266,-111.986695,Drugstore / Pharmacy,Shop,3.0,12,2012-05-11,7,0
1913,1913,3485,25,405,405,Independent,2012-05-14 09:32:33+00:00,Mon May 14 16:32:33 +0000 2012,33.46622,-112.067553,Grocery Store,Shop,2.5,9,2012-05-14,13,0
1914,1914,3486,25,51,51,Independent,2012-05-14 09:42:11+00:00,Mon May 14 16:42:11 +0000 2012,33.466302,-112.065932,Bagel Shop,Shop,2.5,9,2012-05-14,18,0
1915,1915,3487,25,1382,450,Combined,2012-05-29 16:00:53+00:00,Tue May 29 23:00:53 +0000 2012,33.495496,-112.01341399999998,Bank,School&Office,4.5,16,2012-05-29,2,0
1916,1916,3488,25,463,463,Independent,2012-05-29 16:07:34+00:00,Tue May 29 23:07:34 +0000 2012,33.494365,-112.044654,Mexican Restaurant,Food,4.5,16,2012-05-29,6,0
1917,1917,3489,25,461,461,Independent,2012-05-29 16:17:12+00:00,Tue May 29 23:17:12 +0000 2012,33.465338,-112.065536,Fast Food Restaurant,Food,2.0,16,2012-05-29,19,0
1918,1918,3495,25,447,447,Independent,2012-06-12 14:52:36+00:00,Tue Jun 12 21:52:36 +0000 2012,33.495153,-112.061797,Fast Food Restaurant,Food,2.0,14,2012-06-12,19,0
1919,1919,3496,25,464,464,Independent,2012-06-12 23:55:43+00:00,Wed Jun 13 06:55:43 +0000 2012,33.472945,-111.977491,Church,Outdoor,2.0,23,2012-06-12,138,0
1920,1920,3502,25,460,460,Independent,2012-07-06 11:13:59+00:00,Fri Jul 06 18:13:59 +0000 2012,33.495162,-112.029767,Drugstore / Pharmacy,Shop,2.5,11,2012-07-06,7,0
1921,1921,3503,25,1349,128,Combined,2012-07-06 14:09:49+00:00,Fri Jul 06 21:09:49 +0000 2012,33.523938,-112.048502,Cupcake Shop,Shop,4.0,14,2012-07-06,147,0
1922,1922,3504,25,1338,32,Combined,2012-07-09 09:29:09+00:00,Mon Jul 09 16:29:09 +0000 2012,33.451891,-112.069228,Coffee Shop,Drink,4.0,9,2012-07-09,34,0
1923,1923,3505,25,51,51,Independent,2012-07-09 09:33:40+00:00,Mon Jul 09 16:33:40 +0000 2012,33.466302,-112.065932,Bagel Shop,Shop,2.5,9,2012-07-09,18,0
1924,1924,3506,25,374,374,Independent,2012-07-09 14:04:45+00:00,Mon Jul 09 21:04:45 +0000 2012,33.49503,-112.061302,Chinese Restaurant,Food,2.5,14,2012-07-09,16,0
1925,1925,3507,25,461,461,Independent,2012-07-13 10:07:44+00:00,Fri Jul 13 17:07:44 +0000 2012,33.465338,-112.065536,Fast Food Restaurant,Food,2.0,10,2012-07-13,19,0
1926,1926,3508,25,1336,28,Combined,2012-07-13 12:55:18+00:00,Fri Jul 13 19:55:18 +0000 2012,33.510407,-112.074086,Ice Cream Shop,Shop,3.0,12,2012-07-13,80,0
1927,1927,3517,25,465,465,Independent,2012-09-14 10:27:33+00:00,Fri Sep 14 17:27:33 +0000 2012,33.422433000000005,-111.961375,Automotive Shop,Shop,3.0,10,2012-09-14,24,0
1928,1928,3518,25,448,448,Independent,2012-09-14 17:02:11+00:00,Sat Sep 15 00:02:11 +0000 2012,33.451744,-112.083129,Car Wash,Shop,3.0,17,2012-09-14,86,0
